marca,codigo_interno,codigo_fabrica,nombre,stock
STANLEY,15363,89-346,"Bocallave enc. 3/4"" Exagonal Metrico 46 mm",0
STANLEY,15364,89-350,"Bocallave enc. 3/4"" Exagonal Metrico 50 mm",0
STANLEY,13716,89-661,"Bocallave enc. 3/4"" Estriado Pulgada 3/4""",0
STANLEY,13717,89-662,"Bocallave enc. 3/4"" Estriado Pulgada 13/16""",0
STANLEY,13718,89-663,"Bocallave enc. 3/4"" Estriado Pulgada 7/8""",0
STANLEY,13719,89-664,"Bocallave enc. 3/4"" Estriado Pulgada 15/16""",0
STANLEY,13720,89-665,"Bocallave enc. 3/4"" Estriado Pulgada 1""",0
STANLEY,13721,89-666,"Bocallave enc. 3/4"" Estriado Pulgada 1.1/16""",0
STANLEY,13722,89-667,"Bocallave enc. 3/4"" Estriado Pulgada 1.1/8""",0
STANLEY,13723,89-668,"Bocallave enc. 3/4"" Estriado Pulgada 1.3/16""",0
STANLEY,13724,89-669,"Bocallave enc. 3/4"" Estriado Pulgada 1.1/4""",0
STANLEY,13725,89-670,"Bocallave enc. 3/4"" Estriado Pulgada 1.5/16""",0
STANLEY,13726,89-671,"Bocallave enc. 3/4"" Estriado Pulgada 1.3/8""",0
STANLEY,13727,89-672,"Bocallave enc. 3/4"" Estriado Pulgada 1.7/16""",0
STANLEY,13728,89-673,"Bocallave enc. 3/4"" Estriado Pulgada 1.1/2""",0
STANLEY,13729,89-674,"Bocallave enc. 3/4"" Estriado Pulgada 1.5/8""",0
STANLEY,13730,89-675,"Bocallave enc. 3/4"" Estriado Pulgada 1.11/16""",0
STANLEY,13731,89-676,"Bocallave enc. 3/4"" Estriado Pulgada 1.3/4""",0
STANLEY,13732,89-677,"Bocallave enc. 3/4"" Estriado Pulgada 1.13/16""",0
STANLEY,13733,89-678,"Bocallave enc. 3/4"" Estriado Pulgada 1.7/8""",0
STANLEY,13734,89-679,"Bocallave enc. 3/4"" Estriado Pulgada 2""",0
STANLEY,13735,88-958,"Bocallave enc. 3/4"" Estriado Pulgada 2.1/8""",0
STANLEY,13736,88-959,"Bocallave enc. 3/4"" Estriado Pulgada 2.3/16""",0
STANLEY,13737,88-960,"Bocallave enc. 3/4"" Estriado Pulgada 2.1/4""",0
STANLEY,14339,4-87-930,"Crique Pulida con Desconector Rapido 1/2""",0
STANLEY,14210,4-86-119,"Crique 1/4""",0
STANLEY,14332,4-86-397,"Crique con Desconector Rapido 1/2""",0
STANLEY,14260,4-86-203,"Crique 3/8""",0
STANLEY,14334,4-86-404,"Crique 1/2""",0
STANLEY,13740,91-316,"Crique 3/4""",0
STANLEY,14333,4-86-715,"Crique con Desconector Rapido 1/2""",0
STANLEY,14215,4-86-004,"Destornillador Adaptador 1/4""",0
STANLEY,14217,4-86-012,"Mango Articulado 1/4""",0
STANLEY,14276,4-86-213,"Mango Articulado 3/8""",0
STANLEY,14345,4-86-405,"Mango Articulado - 270 mm 1/2""",0
STANLEY,14347,4-86-415,"Mango Articulado - 381 mm 1/2""",0
STANLEY,14346,4-86-413,"Mango Articulado - 425 mm 1/2""",0
STANLEY,13742,89-302LA,"Mango Articulado 3/4""",0
STANLEY,14216,4-86-010,"Mango Deslizante T 1/4""",0
STANLEY,14282,4-86-202,"Mango Deslizante T 3/8""",0
STANLEY,14350,4-86-440,"Mango Deslizante T 1/2""",0
STANLEY,13744,89-303,"Mango Deslizante T 3/4""",0
STANLEY,14220,4-86-001,"Extension Flexible 1/4""",0
STANLEY,15245,4-86-005,"Extension - 51 mm 1/4""",0
STANLEY,14218,4-86-006,"Extension - 75 mm 1/4""",0
STANLEY,15246,4-88-208,"Extension - 102 mm 1/4""",0
STANLEY,14219,4-86-007,"Extension - 150 mm 1/4""",0
STANLEY,15247,4-86-372,"Extension - 254 mm 1/4""",0
STANLEY,14266,4-86-206,"Extension - 75 mm 3/8""",0
STANLEY,14267,4-86-207,"Extension - 150 mm 3/8""",0
STANLEY,14268,86-208,"Extension - 254 mm 3/8""",0
STANLEY,14336,4-86-406,"Extension - 62 mm 1/2""",0
STANLEY,14337,4-86-407,"Extension - 125 mm 1/2""",0
STANLEY,14338,4-86-408,"Extension - 252 mm 1/2""",0
STANLEY,14351,4-88-729,"Extension - 506 mm 1/2""",0
STANLEY,13746,89-306,"Extension - 102 mm 3/4""",0
STANLEY,13747,89-307,"Extension - 203 mm 3/4""",0
STANLEY,13748,89-308,"Extension - 406 mm 3/4""",0
STANLEY,14214,4-86-011,"Movimiento Universal 1/4""",0
STANLEY,14272,4-86-211,"Movimiento Universal 3/8""",0
STANLEY,14342,4-86-411,"Movimiento Universal 1/2""",0
STANLEY,15250,4-86-002,Adaptador 1/4H x 3/8M,0
STANLEY,14278,4-86-214,Adaptador 3/8H x 1/4M,0
STANLEY,14279,4-86-215,Adaptador 3/8H x 1/2M,0
STANLEY,14348,4-86-414,Adaptador 1/2H x 3/8M,0
STANLEY,14352,4-88-558,Adaptador 1/2H x 3/4M,0
STANLEY,13743,88-908,Adaptador 3/4H x 1/2M,0
STANLEY,14274,4-86-212,"Mango Berbiqui 3/8""",0
STANLEY,14344,86-412,"Mango Berbiqui 1/2""",0
STANLEY,14343,4-86-493,"Mango Acodado L 1/2""",0
STANLEY,13365,STMT71651,"Juego de Herramientas Mecánicas 85 pzs. 1/4"" - 3/8""",0
STANLEY,13366,94-374,"Juego de Herramientas Mecánicas 115 pzs. 1/4"" - 3/8""",0
STANLEY,13381,91-931,"Juego de Herramientas Mecánicas 120 pzs. 1/4""-3/8""-1/2""",0
STANLEY,13367,94-376,"Juego de Herramientas Mecánicas 145 pzs. 1/4"" - 3/8""",0
STANLEY,14670,86-117,"Juego de Bocallaves enc. 1/4"" Metrico 18 pzs.",0
STANLEY,14671,86-118,"Juego de Bocallaves enc. 1/4"" Pulgada 17 pzs.",0
STANLEY,13330,92-802,Juegos de Bocallaves enc. 1/4 20 pzs.,0
STANLEY,14324,87-342,"Juego de Puntas Torx enc. 3/8"" 7 pzs.",0
STANLEY,14592,86-210,"Juego de Bocallaves enc. 3/8"" Pulgada 20 pzs.",0
STANLEY,14591,86-209,"Juego de Bocallaves enc. 3/8"" Metrico 23 pzs.",0
STANLEY,13350,92-824,"Juego de Bocallaves Cromo Negro 69 pzs. 1/4"" - 3/8""",0
STANLEY,13351,92-839,"Juego de Bocallaves Cromo Negro 99 pzs. 1/4"" - 3/8""",0
STANLEY,15388,89-098,"Juego de Bocallaves Punta Torx enc. 1/2"" 9 pzs.",0
STANLEY,14593,86-734,"Juego de Bocallaves enc. 1/2"" Metrico 11 pzs.",0
STANLEY,14594,86-735,"Juego de Bocallaves enc. 1/2"" Pulgada 11 pzs.",0
STANLEY,14600,86-501,"Juego de Bocallaves enc. 1/2"" Metrico 14 pzs.",0
STANLEY,14602,86-503,"Juego de Bocallaves enc. 1/2"" Pulgada 14 pzs.",0
STANLEY,14603,86-533,"Juego de Bocallaves enc. 1/2"" Pulgada 22 pzs.",0
STANLEY,14601,86-531,"Juego de Bocallaves enc. 1/2"" Metrico 23 pzs.",0
STANLEY,14606,86-505,"Juego de Bocallaves enc.1/2"" Pulgada 27 pzs.",0
STANLEY,14604,86-504,"Juego de Bocallaves enc.1/2"" Metrico 29 pzs.",0
STANLEY,13749,89-101,"Juego de Bocallaves enc. 3/4"" Metrico 19 pzs.",0
STANLEY,13739,87-557,"Juego de Bocallaves enc. 3/4"" Pulgada 21 pzs.",0
STANLEY,13846,91-966LA,"Llave Combinada con Crique Larga Pulgada 3/8""",0
STANLEY,13847,91-967LA,"Llave Combinada con Crique Larga Pulgada 7/16""",0
STANLEY,13848,91-968LA,"Llave Combinada con Crique Larga Pulgada 1/2""",0
STANLEY,13849,91-969LA,"Llave Combinada con Crique Larga Pulgada 9/16""",0
STANLEY,13850,91-970LA,"Llave Combinada con Crique Larga Pulgada 5/8""",0
STANLEY,13851,91-971LA,"Llave Combinada con Crique Larga Pulgada 11/16""",0
STANLEY,13852,91-972LA,"Llave Combinada con Crique Larga Pulgada 3/4""",0
STANLEY,13830,91-973,Llave Combinada con Crique Larga Metrica 8 mm,0
STANLEY,13831,91-981LA,Llave Combinada con Crique Larga Metrica 9 mm,0
STANLEY,13832,91-974,Llave Combinada con Crique Larga Metrica 10 mm,0
STANLEY,13833,91-975,Llave Combinada con Crique Larga Metrica 11 mm,0
STANLEY,13834,91-976,Llave Combinada con Crique Larga Metrica 12 mm,0
STANLEY,13835,91-977,Llave Combinada con Crique Larga Metrica 13 mm,0
STANLEY,13836,91-978,Llave Combinada con Crique Larga Metrica 14 mm,0
STANLEY,13837,91-979,Llave Combinada con Crique Larga Metrica 15 mm,0
STANLEY,13838,91-983,Llave Combinada con Crique Larga Metrica 16 mm,0
STANLEY,13839,91-984,Llave Combinada con Crique Larga Metrica 17 mm,0
STANLEY,13840,4-91-982,Llave Combinada con Crique Larga Metrica 18 mm,0
STANLEY,13841,91-986,Llave Combinada con Crique Larga Metrica 19 mm,0
STANLEY,14485,86-800,"Llave de Boca Fija Pulgada 1/4"" x 5/16""",0
STANLEY,14486,86-705,"Llave de Boca Fija Pulgada 5/16"" x 3/8""",0
STANLEY,14487,86-801,"Llave de Boca Fija Pulgada 3/8"" x 7/16""",0
STANLEY,14488,86-706,"Llave de Boca Fija Pulgada 7/16"" x 1/2""",0
STANLEY,14489,86-803,"Llave de Boca Fija Pulgada 1/2"" x 9/16""",0
STANLEY,14490,86-707,"Llave de Boca Fija Pulgada 5/8"" x 11/16""",0
STANLEY,14491,4-86-708,"Llave de Boca Fija Pulgada 5/8"" x 3/4""",0
STANLEY,14493,86-813,"Llave de Boca Fija Pulgada 3/4"" x 7/8""",0
STANLEY,14495,86-811,"Llave de Boca Fija Pulgada 15/16"" x 1""",0
STANLEY,14460,86-817,Llave de Boca Fija Metrica 6 x 7,0
STANLEY,14461,86-818,Llave de Boca Fija Metrica 8 x 9,0
STANLEY,14463,86-820,Llave de Boca Fija Metrica 8 x 10,0
STANLEY,14464,86-821,Llave de Boca Fija Metrica 10 x 11,0
STANLEY,14466,86-823,Llave de Boca Fija Metrica 12 x 13,0
STANLEY,14467,86-824,Llave de Boca Fija Metrica 14 x 15,0
STANLEY,14469,86-827,Llave de Boca Fija Metrica 16 x 17,0
STANLEY,14470,86-828,Llave de Boca Fija Metrica 18 x 19,0
STANLEY,14472,86-636,Llave de Boca Fija Metrica 20 x 22,0
STANLEY,14474,86-641,Llave de Boca Fija Metrica 24 x 26,0
STANLEY,14478,86-077LA,Llave de Boca Fija Metrica 27 x 32,0
STANLEY,14526,86-876,"Llave Estriada Pulgada 3/8"" x 7/16""",0
STANLEY,14528,86-878,"Llave Estriada Pulgada 1/2"" x 9/16""",0
STANLEY,14530,4-86-880,"Llave Estriada Pulgada 5/8"" x 11/16""",0
STANLEY,14532,86-881,"Llave Estriada Pulgada 5/8"" x 3/4""",0
STANLEY,14534,86-882,"Llave Estriada Pulgada 3/4"" x 7/8""",0
STANLEY,14538,86-886,"Llave Estriada Pulgada 15/16"" x 1""",0
STANLEY,14502,86-127,Llave Estriada Metrica 8 x 9,0
STANLEY,14504,86-131,Llave Estriada Metrica 10 x 11,0
STANLEY,14506,86-133,Llave Estriada Metrica 12 x 13,0
STANLEY,14508,86-136,Llave Estriada Metrica 14 x 15,0
STANLEY,14510,86-138,Llave Estriada Metrica 16 x 17,0
STANLEY,14512,86-141,Llave Estriada Metrica 18 x 19,0
STANLEY,14514,86-145,Llave Estriada Metrica 20 x 22,0
STANLEY,14518,86-150,Llave Estriada Metrica 24 x 27,0
STANLEY,13880,91-918,Llave Doble Torx E6 x E8,0
STANLEY,13881,91-920,Llave Doble Torx E10 x E12,0
STANLEY,13882,91-921,Llave Doble Torx E14 x E18,0
STANLEY,13883,91-922,Llave Doble Torx E20 x E24,0
STANLEY,14450,87-850,"Llaves para Niples de Cañeria 3/8"" x 7/16""",0
STANLEY,14451,87-851,"Llaves para Niples de Cañeria 1/2"" x 9/16""",0
STANLEY,14452,87-852,"Llaves para Niples de Cañeria 5/8"" x 11/16""",0
STANLEY,14456,87-853,"Llaves para Niples de Cañeria 3/4"" x 7/8""",0
STANLEY,14454,87-392,Llaves para Niples de Cañeria 8 x 10,0
STANLEY,14455,87-393,Llaves para Niples de Cañeria 12 x 14,0
STANLEY,14453,87-858,Llaves para Niples de Cañeria 15 x 17,0
STANLEY,14457,87-886,Llaves para Niples de Cañeria 19 x 22,0
STANLEY,15035,87-796LA,Llave Ajustable Cromada 18 Pulgadas,0
STANLEY,15036,97-797LA,Llave Ajustable Cromada 24 Pulgadas,0
STANLEY,15010,87-431LA,Llave Ajustable Cromada 6 Pulgadas,0
STANLEY,15011,87-432LA,Llave Ajustable Cromada 8 Pulgadas,0
STANLEY,15012,87-433LA,Llave Ajustable Cromada 10 Pulgadas,0
STANLEY,15013,87-434LA,Llave Ajustable Cromada 12 Pulgadas,0
STANLEY,15014,87-435LA,Llave Ajustable Cromada 15 Pulgadas,0
STANLEY,15031,89-045LA,Llave Ajustable Fosfatada 6 Pulgadas,0
STANLEY,15032,87-046LA,Llave Ajustable Fosfatada 8 Pulgadas,0
STANLEY,15033,87-047LA,Llave Ajustable Fosfatada 10 Pulgadas,0
STANLEY,15034,87-048LA,Llave Ajustable Fosfatada 12 Pulgadas,0
STANLEY,15038,70-180,Llave Ajustable Fosfatada 15 Pulgadas,0
STANLEY,14611,86-083,Juego de Llaves Combinadas Pulgadas 6 pzs.,0
STANLEY,13823,88-855,Juego de Llaves Combinadas Metricas 8 pzs.,0
STANLEY,14610,86-974,Juego de Llaves Combinadas Metricas 9 pzs.,0
STANLEY,14612,86-084,Juego de Llaves Combinadas Pulgadas 11 pzs.,0
STANLEY,13824,86-082,Juego de Llaves Combinadas Metricas 14 pzs.,0
STANLEY,15392,86-081,Juego de Llaves Combinadas Metricas 14 pzs.,0
STANLEY,13140,86-0406,Llave Combinada Acodada Metrica 6 mm,0
STANLEY,13141,86-0407,Llave Combinada Acodada Metrica 7 mm,0
STANLEY,13142,86-0408,Llave Combinada Acodada Metrica 8 mm,0
STANLEY,13143,86-0409,Llave Combinada Acodada Metrica 9 mm,0
STANLEY,13144,86-0410,Llave Combinada Acodada Metrica 10 mm,0
STANLEY,13145,86-0411,Llave Combinada Acodada Metrica 11 mm,0
STANLEY,13146,86-0412,Llave Combinada Acodada Metrica 12 mm,0
STANLEY,13147,86-0413,Llave Combinada Acodada Metrica 13 mm,0
STANLEY,13148,86-0414,Llave Combinada Acodada Metrica 14 mm,0
STANLEY,13149,86-0415,Llave Combinada Acodada Metrica 15 mm,0
STANLEY,13150,86-0416,Llave Combinada Acodada Metrica 16 mm,0
STANLEY,13151,86-0417,Llave Combinada Acodada Metrica 17 mm,0
STANLEY,13152,86-0418,Llave Combinada Acodada Metrica 18 mm,0
STANLEY,13153,86-0419,Llave Combinada Acodada Metrica 19 mm,0
STANLEY,13154,86-0420,Llave Combinada Acodada Metrica 20 mm,0
STANLEY,13155,86-0421,Llave Combinada Acodada Metrica 21 mm,0
STANLEY,13156,86-0422,Llave Combinada Acodada Metrica 22 mm,0
STANLEY,13157,86-0423,Llave Combinada Acodada Metrica 23 mm,0
STANLEY,13158,86-0424,Llave Combinada Acodada Metrica 24 mm,0
STANLEY,13159,86-0425,Llave Combinada Acodada Metrica 25 mm,0
STANLEY,13160,86-0426,Llave Combinada Acodada Metrica 26 mm,0
STANLEY,13161,86-0427,Llave Combinada Acodada Metrica 27 mm,0
STANLEY,13162,86-0428,Llave Combinada Acodada Metrica 28 mm,0
STANLEY,13163,86-0429,Llave Combinada Acodada Metrica 29 mm,0
STANLEY,13164,86-0430,Llave Combinada Acodada Metrica 30 mm,0
STANLEY,13165,86-0432,Llave Combinada Acodada Metrica 32 mm,0
STANLEY,13120,86-0140,"Llave Combinada Acodada Pulgada 1/4""",0
STANLEY,13121,86-0516,"Llave Combinada Acodada Pulgada 5/16""",0
STANLEY,13122,86-0380,"Llave Combinada Acodada Pulgada 3/8""",0
STANLEY,13123,86-0716,"Llave Combinada Acodada Pulgada 7/16""",0
STANLEY,13124,86-0120,"Llave Combinada Acodada Pulgada 1/2""",0
STANLEY,13125,86-0916,"Llave Combinada Acodada Pulgada 9/16""",0
STANLEY,13126,86-0580,"Llave Combinada Acodada Pulgada 5/8""",0
STANLEY,13127,86-1116,"Llave Combinada Acodada Pulgada 11/16""",0
STANLEY,13128,86-0340,"Llave Combinada Acodada Pulgada 3/4""",0
STANLEY,13129,86-1316,"Llave Combinada Acodada Pulgada 13/16""",0
STANLEY,13130,86-0780,"Llave Combinada Acodada Pulgada 7/8""",0
STANLEY,13131,86-1516,"Llave Combinada Acodada Pulgada 15/16""",0
STANLEY,13132,86-0010,"Llave Combinada Acodada Pulgada 1""",0
STANLEY,13133,86-0116,"Llave Combinada Acodada Pulgada 1.1/16""",0
STANLEY,13134,86-1108,"Llave Combinada Acodada Pulgada 1.1/8""",0
STANLEY,13135,86-1104,"Llave Combinada Acodada Pulgada 1.1/4""",0
STANLEY,13825Juego  Combinadas  97-567,,97-567,0
STANLEY,13827Juego  Combinadas  97-569,,97-569,0
STANLEY,13828Juego  Combinadas  97-570,,97-570,0
STANLEY,13582,30-787,CINT.METR.GLOB 3mSTANLEY 3 Metros,0
STANLEY,13581,30-797,CINT.METR.GLOB.5mSTANLEY 5 Metros,0
STANLEY,13580,30-757,CINT.METR.GLOB.8mSTANLEY 8 Metros,0
STANLEY,15023,87-621,"Llave para Caños 8"" 8""",0
STANLEY,15024,87-622,"Llave para Caños 10"" 10""",0
STANLEY,15025,87-623,"Llave para Caños 12"" 12""",0
STANLEY,15026,87-624,"Llave para Caños 14"" 14""",0
STANLEY,15027,87-625,"Llave para Caños 18"" 18""",0
STANLEY,15028,87-626,"Llave para Caños 24"" 24""",0
STANLEY,15029,87-627,"Llave para Caños 36"" 36""",0
STANLEY,14002,86-583LA,"Torquímetro de Aguja 1/2""",0
STANLEY,14008,13-105,"Torquímetro Profesional de 20 a 80 lbs-pie 3/8""",0
STANLEY,14009,13-571,"Torquímetro Profesional de 30 a 150 lbs-pie 1/2""",0
STANLEY,14011,13-572,"Torquímetro Profesional de 50 a 250 lbs-pie 1/2""",0
STANLEY,14010,13-100,"Torquímetro Profesional de 100 a 550 lbs-pie 3/4""",0
STANLEY,14820,83-502,"Prensa C 2""",0
STANLEY,14821,83-503,"Prensa C 3""",0
STANLEY,14822,83-504,"Prensa C 4""",0
STANLEY,14823,83-505,"Prensa C 5""",0
STANLEY,14824,83-506,"Prensa C 6""",0
STANLEY,14825,83-508,"Prensa C 8""",0
STANLEY,12986,83-069M,Tornillos de Banco Multiangulo,0
STANLEY,13034,84-002,Pinza Universal 1000 v 200 mm,0
STANLEY,13036,84-009,Alicate Corte Diagonal 1000 v 160 mm,0
STANLEY,13038,84-003,Alicate Corte Diagonal 1000 v 175 mm,0
STANLEY,13042,84-005,Alicate Corte Diagonal Alto Poder 1000 v 210 mm,0
STANLEY,13044,84-006,Alicate Punta Fina 1000 v 165 mm,0
STANLEY,13046,84-007,Alicate Punta Fina 1000 v 210 mm,0
STANLEY,14633,84-054LA,Alicate Corte Diagonal 152 mm,0
STANLEY,14613,84-622,Alicate Corte Diagonal Alto Poder 200 mm,0
STANLEY,14645,84-154LA,Pinza universal 241 mm,0
STANLEY,14646,70-487,Pinza universal 178 mm,0
STANLEY,14634,70-488,Pinza universal 203 mm,0
STANLEY,14632,84-053LA,Alicate Media Caña Recto 152 mm,0
STANLEY,14672,84-625LA,Alicate Media Caña Recto 200 mm,0
STANLEY,14667,84-270LA,Alicate Corte Frontal 171 mm,0
STANLEY,14677,84-167LA,Alicate Corte Frontal 203 mm,0
STANLEY,14680,84-015,Pico de Loro 254 mm,0
STANLEY,13029,84-648,Pico de Loro 254mm,0
STANLEY,15487,96-230,Pela Cable Auto Ajustable,0
STANLEY,15488,96-225,Pela Cable 3 en 1,0
STANLEY,14614,84-223,Multiuso para Electricista,0
STANLEY,14627,84-213,Alicate Pela Cable,0
STANLEY,15134,84-119LA,Alicate Media Caña para Electronica 101 mm,0
STANLEY,15139,84-122LA,Alicate Punta Chata para Electronica 101 mm,0
STANLEY,15135,84-124LA,Alicate Corte Oblicuo para Electronica 101 mm,0
STANLEY,15136,84-096LA,Alicate Punta Fina para Electronica 127 mm,0
STANLEY,15137,84-125LA,Alicate Corte al Frente para Electronica 101 mm,0
STANLEY,15138,84-126LA,Alicate Punta Curva para Electronica 127 mm,0
STANLEY,14615,84-271LA,Alicate para Seeger Recto Exterior 180 mm,0
STANLEY,14616,84-273LA,Alicate para Seeger Recto Interior 180 mm,0
STANLEY,14617,84-272LA,Alicate para Seeger Curvo Exterior 180 mm,0
STANLEY,14618,84-274,Alicate para Seeger Curvo Interior 180 mm,0
STANLEY,14676,84-168 Pinza para Anillos Seeger con Puntas Intercambiables,152 mm,0
STANLEY,15456,84-281,Tenaza de Armador 203 mm,0
STANLEY,15457,84-282,Tenaza de Armador 254 mm,0
STANLEY,15458,84-284,Tenaza de Armador 305 mm,0
STANLEY,15480,84-378,Pinza de Presion Curva 254 mm,0
STANLEY,15481,84-379,Pinza de Presion Recta 254 mm,0
STANLEY,14682,84-368,Pinza de Presion Curva 175 mm,0
STANLEY,14626,84-369,Pinza de Presion Curva 250 mm,0
STANLEY,14683,84-370,Pinza de Presion Recta 175 mm,0
STANLEY,14630,84-371,Pinza de Presion Recta 250 mm,0
STANLEY,14629,84-396,Pinza de Presión Punta Fina 125 mm,0
STANLEY,15484,84-397,Pinza de Presion para Soldador 228 mm,0
STANLEY,15485,84-398,Pinza de Presion tipo Hojalatero 228 mm,0
STANLEY,15486,84-399,Pinza de Presion tipo C 279 mm,0
STANLEY,15464,90-163LA,Juego de Alicates 2 pzs.,0
STANLEY,15462,90-164LA,Juego de Pinzas 2 pzs.,0
STANLEY,15466,90-162LA,Juego de Alicates 3 pzs.,0
STANLEY,15468,91-526LA,Juego de Alicates 4 pzs.,0
STANLEY,15474,91-529LA,Juego de alicates 10 pzs.,0
STANLEY,13057,94-806,Multi-Herramientas 27 pzs.,0
STANLEY,13056,92-841,Multi-Herramientas 7 pzs.,0
STANLEY,14150,66-119LA,Buscapolo de 100-500V,0
STANLEY,14153,68-736,Juego de Destornillador con Crique 47 pzs.,0
STANLEY,13312,51-941,Martillo Galponero Curvo FatMax AntiVibe 454 grs.,0
STANLEY,13314,51-943,Martillo Galponero Curvo FatMax AntiVibe 567 grs.,0
STANLEY,13313,51-942,Martillo Galponero Recto FatMax AntiVibe 454 grs.,0
STANLEY,14659,60-720,Exhibidor de Destornilladores Basic 72 pzs.,0
STANLEY,15072,84-098,Alicates de Combinación 203 mm,0
STANLEY,15073,84-100,Alicates Media Caña Recto 127 mm,0
STANLEY,15074,84-101,Alicates Media Caña Recto 152 mm,0
STANLEY,15075,84-102,Alicates Media Caña Recto 203 mm,0
STANLEY,15076,84-104,Alicate Corte Diagonal 127 mm,0
STANLEY,15077,84-105,Alicate Corte Diagonal 152 mm,0
STANLEY,15078,84-108,Alicate Corte Diagonal 178 mm,0
STANLEY,14625,84-023,Alicate para Electricista 200 mm,0
STANLEY,15450,84-258,Alicate Corta Cables de Alto Poder 241 mm,0
STANLEY,14668,84-110,Pinza Bomba de Agua 254 mm,0
STANLEY,14669,84-021,Pinza Bomba de Agua 304 mm,0
STANLEY,12064,20-531,Arco de Sierra de Alta Tensión FatMax,0
STANLEY,15489,84-221,Alicates de Hacendado,0
STANLEY,15086,16-013,"CAJAd/HERRAM.16"" 16-013 16-013",0
STANLEY,15088,19-013,"CAJAd/HERRAM.19"" 19-013 19-013",0
STANLEY,15089,24-013,"CAJAd/HERRAM.24""  24-013",0
STANLEY,14790,26-300,CAJ.PLASTmgoALUM.  26-300,0
STANLEY,15097,23-001,"CAJA  FAT MAX 23""  23-001",0
STANLEY,12003,20-300,"CAJAd/HERRAM 20 ""  20-300",0
STANLEY,12951,14-022,ORGANIZADOR STANLEY  14-022,0
STANLEY,19584,83MB6UC,CARR.UTILc/TAPA.PROTO-MB86 UC,0
STANLEY,12008,20-800R,CARRO PORTAHERR   20-800R,0
STANLEY,13340,97-196,JUEGO 97-196,0
STANLEY,13394,97-543,JUEGO 97-543,0
STANLEY,13002,78-056LA,"78-056LA –  1/2” Llave Crique IVA 10,5",0
STANLEY,13000,78-340LA,"78-340LA –  1/4” Amoladora Recta IVA 10,5",0
STANLEY,13003,78-058LA,"78-058LA –  Mini Amoladora Recta IVA 10,5",0
STANLEY,13008,97-006LA,"97-006LA -  ½” Llave de Impacto IVA 10,5",0
STANLEY,13015,78-046LA,"78-046LA – 5” Lijadora Roto Orbital IVA 10,5",0
STANLEY,13019,97-563LA,"97-563LA –  4.5” Amoladora Angular IVA 10,5",0
STANLEY,13021,78-048LA,"78-048LA Lijadora Frontal Neumatica IVA 10,5",0
STANLEY,13023,78-341LA,"78-341LA Lijadora Neumatica IVA 10,5",0
STANLEY,13006,97-134LA,"97-134LA Pistola Neumatica 3/4 IVA 10,5",0
STANLEY,13025,78-407LA,"78-407 Taladro Neumatico 3/8 IVA 10,5",0
STANLEY,12070,72-676,Gabinete SET EN CARRO    STMT 72676,0
STANLEY,12076,STST74305-840,"Gabinete Met. 27"" 4 Bandejas ST74305-840",0
STANLEY,12071,71-098,Juego tubos enc 1/4 26 Piezas  71-098,0
STANLEY,14212,stmt73982-840,"Llave Crique tipo Pera 1/4""",0
STANLEY,14273,stmt73983-840,"Llave Crique tipo Pera 3/8""",0
STANLEY,14331,stmt73984-840,"Llave Crique tipo Pera 1/2""",0
STANLEY,12077,FMST514196LA,Mochila c/ruedas STAN.FMST.51 41 96LA,0
STANLEY,12078,STST515155LA,Mochila p/Herram.STANLEY-ST 515 155LA,0
STANLEY,12079,STST516114LA,"Bolsa d/Herramientas de 16"" ST 516 114LA",0
STANLEY,12086,STST516126LA,"Bolso d/Herramientas de 16"" ST 516 126LA",0
STANLEY,12082,STST512114LA,"Bolso d/Herramientas de 12"" ST 512 114LA",0
STANLEY,12087,STST511324LA,Porta herramientas STANLEY.-51 1324 LA,0
STANLEY,12088,STST509104LA,Porta herramientas STANLEY.-50 9104 LA,0
STANLEY,12216,DWST82928-LA,Bolso Heavy Duty DWST82928-LA,0
STANLEY,12217,DWST82929-LA,Bolso C/Ruedas Heavy Duty DWST82929-LA,0
STANLEY,12218,DWST98016-LA,Mochila Heavy Duty DWST98016LA,0
STANLEY,13568,68-077,"Caja de 100 Puntas PH2 x 1"" STANLEY 68-077",0
STANLEY,12185,68-024,"Caja de 5 Puntas PH2 lg 2"" STANLEY 68-024",0
STANLEY,12188,68-014,"Caja de 5 Puntas PH2 lg 1"" STANLEY 68-014",0
STANLEY,12195,68-076,"Caja de 100 Puntas PH 2""lg 2""STANLEY-68-076",0
STANLEY,15052,STMT75925-840,"Suecas  1""",0
STANLEY,15053,STMT75926-840,"Suecas  1.1/2 """,0
STANLEY,15054,STMT75927-840,"Suecas    2""",0
STANLEY,12053,73-999,Set tubos 36p Stanley,0
STANLEY,14648,84-022LA,Alicates de Electricista 7,0
STANLEY,14655,84-097,PLIERS,0
STANLEY,14701,84-222LA,Alicates de Electricista de Alto Poder,0
STANLEY,14748,STHT10368,Cuchilla de Seguridad  con gatillo,0
STANLEY,14756,10-855,Cuchilla de Bolsillo Plegable,0
STANLEY,14757,10-425,Cuchilla DynaGrip® Snap-Off,0
STANLEY,14778,TR35,Pistola engrapadora plastica de uso ligero,0
STANLEY,14812,TR40,Pistola engrapadora plastica de uso ligero,0
STANLEY,14878,TR45,Engrapadora de Uso Ligero,0
,STHT05867LA,,Bandejas De Mezclado,0
STANLEY,14920,STHT05899LA,LLANAS,0
,STHT05900LA,,LLANAS,0
